ad_id,title,link,image_url,scraped_at,location,price,property_type,property_condition,property_age,construction_status,delivery_date,property_standing,area_sqm,total_rooms,bedrooms,bathrooms,floor_level,orientation,floor_material,has_garden,has_terrace,has_garage,has_elevator,has_pool,has_air_conditioning,has_heating,has_equipped_kitchen,has_armored_door,has_concierge,has_double_glazing,has_european_living_room,has_fireplace,has_fridge,has_furniture,has_microwave,has_mountain_view,has_oven,has_parabolic_antenna,has_sea_view,has_security,has_storage_room,has_washing_machine,amenities_entre-seul,amenities_façade_extérieure
7969684,Villa de luxe avec place parking à Kélibia,https://www.mubawab.tn/fr/a/7969684/villa-de-luxe-avec-place-parking-%C3%A0-k%C3%A9libia,https://www.mubawab-media.com/ad/7/969/684F/h/WhatsApp%20Image%202024-08-18%20at%2016.17.45_78653671.avif,2025-03-30T21:30:13.357991,"Kélibia, Kélibia",265000.0,Villa,,,Nouveau,,,129.0,6.0,2.0,1.0,,,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7958183,Appartement S4 à vendre aux Jardins de Carthage,https://www.mubawab.tn/fr/a/7958183/appartement-s4-%C3%A0-vendre-aux-jardins-de-carthage,https://www.mubawab-media.com/ad/7/958/183F/h/thumb_864126_property_xlarge_78446496.avif,2025-03-30T21:30:15.569767,"Les Jardins de Carthage, Le Kram",780000.0,Appartement,,,,,,204.0,,4.0,,,,,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7998885,Un appartement S2,https://www.mubawab.tn/fr/a/7998885/un-appartement-s2,https://www.mubawab-media.com/ad/7/998/885F/h/IMG_1506_78853053.avif,2025-03-30T21:30:17.556003,"Les Jardins d'El Menzah 2, Ariana Ville",375000.0,Appartement,,,Bon état,,,135.0,3.0,2.0,2.0,,,,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
7392018,A Vendre une villa d'exception à Gammarth,https://www.mubawab.tn/fr/a/7392018/a-vendre-une-villa-d-exception-%C3%A0-gammarth,https://www.mubawab-media.com/ad/7/392/018F/h/thumb_341266_property_xlarge_78346291.avif,2025-03-30T21:30:19.909457,"Gammarth, La Marsa",,Maison,,,,,,1311.0,,8.0,,,,,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7889741,A vendre une villa jumelée en S4 avec piscine à la Soukra,https://www.mubawab.tn/fr/a/7889741/a-vendre-une-villa-jumel%C3%A9e-en-s4-avec-piscine-%C3%A0-la-soukra,https://www.mubawab-media.com/ad/7/889/741F/h/thumb_794203_property_xlarge_78343703.avif,2025-03-30T21:30:21.978782,"La Soukra, La Soukra",1250000.0,Maison,,,Nouveau,,,236.0,5.0,5.0,4.0,,,,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7904770,Magnifique villa à vendre à Carthage,https://www.mubawab.tn/fr/a/7904770/magnifique-villa-%C3%A0-vendre-%C3%A0-carthage,https://www.mubawab-media.com/ad/7/904/770F/h/thumb_806494_property_xlarge_78386691.avif,2025-03-30T21:30:23.788551,"Les Jardins de Carthage, Le Kram",,Maison,,,,,,440.0,,4.0,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7919082,À vendre S1 de 74m² à Jinene Béni khiar Nabeul,https://www.mubawab.tn/fr/a/7919082/%C3%A0-vendre-s1-de-74m%C2%B2-%C3%A0-jinene-b%C3%A9ni-khiar-nabeul,https://www.mubawab-media.com/ad/7/919/082F/h/thumb_823753_property_large_75536924.avif,2025-03-30T21:30:25.868644,"Nabeul, Nabeul",220000.0,Appartement,,Moins d'un an,Nouveau,,,74.0,1.0,1.0,1.0,2.0,,Marbre,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7701833,A vendre une villa S3 à Route Birbouregba Hammamet,https://www.mubawab.tn/fr/a/7701833/a-vendre-une-villa-s3-%C3%A0-route-birbouregba-hammamet,https://www.mubawab-media.com/ad/7/701/833F/h/1_78841655.avif,2025-03-30T21:30:27.793617,"Hammamet, Hammamet",490000.0,Villa,,,Bon état,,,280.0,4.0,3.0,1.0,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7999147,Un très jolie Duplex,https://www.mubawab.tn/fr/a/7999147/un-tr%C3%A8s-jolie-duplex,https://www.mubawab-media.com/ad/7/999/147F/h/274160763_483146893298332_2889891081380965616_n%20%281%29_78850144.avif,2025-03-30T21:30:29.940285,"Bhar Lazreg, La Marsa",,Villa,,10-20 ans,Bon état,,,210.0,4.0,3.0,2.0,,,Marbre,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
7922307,A vendre Appartement s2 direct promoteur,https://www.mubawab.tn/fr/a/7922307/a-vendre-appartement-s2-direct-promoteur,https://www.mubawab-media.com/ad/7/922/307F/h/WhatsApp%20Image%202024-05-01%20at%202.36.28%20PM%20%281%29_75777487.avif,2025-03-30T21:30:34.604838,"Bouhssina, Sousse Ville",283000.0,Appartement,,,Nouveau,,,103.0,3.0,2.0,1.0,,,,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
7999153,Maison de haut standing à vendre à El Ouardia. 3 belles cham...,https://www.mubawab.tn/fr/a/7999153/maison-de-haut-standing-%C3%A0-vendre-%C3%A0-el-ouardia-3-belles-chambres-terrasse-et-jardin,https://www.mubawab-media.com/ad/7/999/153F/h/photo_00_78849305.avif,2025-03-30T21:30:36.739911,"El Ouardia, El Ouardia",,Villa,,Moins d'un an,Nouveau,,,228.0,,3.0,2.0,,Nord,Parquet,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7999023,Villa merzega,https://www.mubawab.tn/fr/a/7999023/villa-merzega,https://www.mubawab-media.com/ad/7/999/023F/h/WhatsApp%20Image%202024-09-18%20at%2011.20.58%20%281%29_78847968.avif,2025-03-30T21:30:41.419516,"Cité El Wafa, Nabeul",630000.0,Villa,,Moins d'un an,Nouveau,,,269.0,2.0,2.0,1.0,,Est,,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7956470,Villa individuelle en vente,https://www.mubawab.tn/fr/a/7956470/villa-individuelle-en-vente,https://www.mubawab-media.com/ad/7/956/470F/h/gallery_78429824.avif,2025-03-30T21:30:42.968144,"Monastir Ville, Monastir Ville",700000.0,Villa,,,,,,540.0,,,,,,,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7989100,S3 en vente,https://www.mubawab.tn/fr/a/7989100/s3-en-vente,https://www.mubawab-media.com/ad/7/989/100F/h/gallery_78747752.avif,2025-03-30T21:30:44.662743,"Monastir Ville, Monastir Ville",275000.0,Appartement,,,,,,93.0,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7998957,Opportunité a ne pas rater en plein Hammamet,https://www.mubawab.tn/fr/a/7998957/opportunit%C3%A9-a-ne-pas-rater-en-plein-hammamet,https://www.mubawab-media.com/ad/7/998/957F/h/616a557b-ed22-4da6-8c2b-b226fca83c0c_78847276.avif,2025-03-30T21:30:49.112099,"Hammamet, Hammamet",320000.0,Maison,,,Bon état,,,184.0,5.0,4.0,2.0,,,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7998875,Villa a vendre,https://www.mubawab.tn/fr/a/7998875/villa-a-vendre,https://www.mubawab-media.com/ad/7/998/875F/h/2_78846536.avif,2025-03-30T21:30:58.919796,"Hammamet Sud, Hammamet",160000000.0,Villa,,,Nouveau,,,900.0,7.0,3.0,2.0,,,,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0
7824012,Un appartement S1 à vendre situé à Khzema Est,https://www.mubawab.tn/fr/a/7824012/un-appartement-s1-%C3%A0-vendre-situ%C3%A9-%C3%A0-khzema-est,https://www.mubawab-media.com/ad/7/824/012F/h/1_61915452.avif,2025-03-30T21:31:01.233968,"Khezama Est, Khezama Est",235000.0,Appartement,,10-20 ans,Nouveau,,,60.0,2.0,1.0,1.0,3.0,,,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0
7968570,AppartementT4 Boumhel cité ennakhil rdc double terrasse,https://www.mubawab.tn/fr/a/7968570/appartementt4-boumhel-cit%C3%A9-ennakhil-rdc-double-terrasse,https://www.mubawab-media.com/ad/7/968/570F/h/728fc180-637e-4058-a408-f542e8a8ab0c_78694286.avif,2025-03-30T21:31:03.681566,"Bou Mhel, Boumhel Bassatine",350000.0,Appartement,,10-20 ans,Bon état,,,180.0,5.0,4.0,1.0,,,Carrelage,0,1,1,1,0,1,1,0,0,1,1,1,0,1,0,0,0,1,1,0,1,1,1,0,1
7998438,Luxueuse Villa à Vendre à Djerba,https://www.mubawab.tn/fr/a/7998438/luxueuse-villa-%C3%A0-vendre-%C3%A0-djerba,https://www.mubawab-media.com/ad/7/998/438F/h/c5aa890e-96d3-4ab6-b099-e798222a42cd_78841861.avif,2025-03-30T21:31:05.394965,"Djerba, Djerba",700000.0,Villa,,,Bon état,,,800.0,4.0,3.0,3.0,,,,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7698968,A vendre une maison d'hôte au plein centre Nabeul,https://www.mubawab.tn/fr/a/7698968/a-vendre-une-maison-d-h%C3%B4te-au-plein-centre-nabeul,https://www.mubawab-media.com/ad/7/698/968F/h/lshouse-Maison-d%27h%C3%B4te-Rbat_47308422.avif,2025-03-30T21:31:07.403998,"Nabeul, Nabeul",1700000.0,Villa,,Plus de 100 ans,Bon état,,,340.0,6.0,5.0,5.0,,,,0,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0
7705574,A vendre une villa inachevée à Beni Wael Hammamet,https://www.mubawab.tn/fr/a/7705574/a-vendre-une-villa-inachev%C3%A9e-%C3%A0-beni-wael-hammamet,https://www.mubawab-media.com/ad/7/705/574F/h/lshouse-Villa-inachev%C3%A9e1_48063098.avif,2025-03-30T21:31:09.266151,"Hammamet, Hammamet",375000.0,Villa,,,Nouveau,,,311.0,6.0,4.0,3.0,,,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7704678,A vendre villa et salle des fêtes à Zaghouan,https://www.mubawab.tn/fr/a/7704678/a-vendre-villa-et-salle-des-f%C3%AAtes-%C3%A0-zaghouan,https://www.mubawab-media.com/ad/7/704/678F/h/lshouse-Villa-Zahgouen_47942806.avif,2025-03-30T21:31:13.286794,"Ain Zaghouan, Zaghouan",1760000.0,Villa,,,Bon état,,,13500.0,8.0,6.0,4.0,,,,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7704076,A vendre une maison arabe à Dar Chaâbene Nabeul,https://www.mubawab.tn/fr/a/7704076/a-vendre-une-maison-arabe-%C3%A0-dar-cha%C3%A2bene-nabeul,https://www.mubawab-media.com/ad/7/704/076F/h/84d0bf75-dfb3-47c9-aac2-cb286c5915c9_47869906.avif,2025-03-30T21:31:15.431257,"Dar Châabane, Dar Châabane",200000.0,Maison,,,Bon état,,,96.0,2.0,2.0,1.0,,,,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7914064,A vendre Locaux commerciaux à Hammamet,https://www.mubawab.tn/fr/a/7914064/a-vendre-locaux-commerciaux-%C3%A0-hammamet,https://www.mubawab-media.com/ad/7/914/064F/h/Model-Web_75200550.avif,2025-03-30T21:31:17.092841,"Hammamet, Hammamet",820000.0,Maison,,,Bon état,,,173.0,6.0,3.0,1.0,,,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7868754,A vendre une Villa S3 à El Monchar 1 Hammamet,https://www.mubawab.tn/fr/a/7868754/a-vendre-une-villa-s3-%C3%A0-el-monchar-1-hammamet,https://www.mubawab-media.com/ad/7/868/754F/h/Model-Web_68438433.avif,2025-03-30T21:31:18.841805,"Hammamet, Hammamet",300000.0,Villa,,,Nouveau,,,300.0,4.0,3.0,2.0,,,,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7881400,A vendre Villa S3 à Besbesia Hammamet Sud,https://www.mubawab.tn/fr/a/7881400/a-vendre-villa-s3-%C3%A0-besbesia-hammamet-sud,https://www.mubawab-media.com/ad/7/881/400F/h/Model-Web2_70308612.avif,2025-03-30T21:31:20.826447,"Hammamet Sud, Hammamet",420000.0,Villa,,,Bon état,,,400.0,4.0,3.0,2.0,,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7998313,Villa à vendre à Hammem Sousse,https://www.mubawab.tn/fr/a/7998313/villa-%C3%A0-vendre-%C3%A0-hammem-sousse,https://www.mubawab-media.com/ad/7/998/313F/h/WhatsApp%20Image%202024-09-16%20at%2010.16.42%20%284%29_78840639.avif,2025-03-30T21:31:24.902286,"Hammam Sousse, Hammam Sousse",1200000.0,Villa,,,Bon état,,,778.0,7.0,4.0,1.0,,,,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7991267,Studio à résidence Folla,https://www.mubawab.tn/fr/a/7991267/studio-%C3%A0-r%C3%A9sidence-folla,https://www.mubawab-media.com/ad/7/991/267F/h/thumb_815596_property_large_78769191.avif,2025-03-30T21:31:31.566179,"Chott Meriem, Akouda",250000.0,Appartement,,,Nouveau,,,44.0,1.0,1.0,1.0,,,,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0
7936230,S3 en vente,https://www.mubawab.tn/fr/a/7936230/s3-en-vente,https://www.mubawab-media.com/ad/7/936/230F/h/gallery_78331725.avif,2025-03-30T21:31:33.865186,"Gammarth, La Marsa",915000.0,Appartement,,,Nouveau,,,180.0,4.0,3.0,2.0,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
7989566,Triplex en vente,https://www.mubawab.tn/fr/a/7989566/triplex-en-vente,https://www.mubawab-media.com/ad/7/989/566F/h/WhatsApp%20Image%202024-08-15%20at%2012.52.10%20%281%29_78762755.avif,2025-03-30T21:31:35.481100,"Gammarth Supérieur, La Marsa",1500000.0,Villa,,1-5 ans,Nouveau,,,340.0,1.0,4.0,2.0,,Nord,Parquet,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,1,1,0,0
7885651,A vendre Villa S4 à Sidi Hamed Hammamet Sud,https://www.mubawab.tn/fr/a/7885651/a-vendre-villa-s4-%C3%A0-sidi-hamed-hammamet-sud,https://www.mubawab-media.com/ad/7/885/651F/h/Model-Web_71008826.avif,2025-03-30T21:31:37.488060,"Hammamet Sud, Hammamet",780000.0,Villa,,,Nouveau,,,430.0,5.0,4.0,3.0,,,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7902842,Maison d'hôte à Oued Lassoued Hammamet,https://www.mubawab.tn/fr/a/7902842/maison-d-h%C3%B4te-%C3%A0-oued-lassoued-hammamet,https://www.mubawab-media.com/ad/7/902/842F/h/lshouse-Villa-La-Compagne1_73898515.avif,2025-03-30T21:31:39.786042,"Hammamet, Hammamet",1090000.0,Villa,,,Nouveau,,,2500.0,5.0,4.0,5.0,,,,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7704273,A vendre une Triplex à Hammamet,https://www.mubawab.tn/fr/a/7704273/a-vendre-une-triplex-%C3%A0-hammamet,https://www.mubawab-media.com/ad/7/704/273F/h/lshouse-Triplex-Haut-Standing_49047169.avif,2025-03-30T21:31:41.523315,"Hammamet, Hammamet",490000.0,Villa,,,Nouveau,,,88.0,4.0,3.0,3.0,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7997854,Villa de charme avec belle vue sur la mer,https://www.mubawab.tn/fr/a/7997854/villa-de-charme-avec-belle-vue-sur-la-mer,https://www.mubawab-media.com/ad/7/997/854F/h/a26993ed-2429-4a60-8b79-b862e542e904_78835733.avif,2025-03-30T21:31:43.607160,"Hammamet Nord, Hammamet",1100000.0,Villa,,,Nouveau,,,400.0,5.0,4.0,2.0,,,,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0
7961598,Villa anwar,https://www.mubawab.tn/fr/a/7961598/villa-anwar,https://www.mubawab-media.com/ad/7/961/598F/h/IMG_6464_78479739.avif,2025-03-30T21:31:45.829719,"Nabeul, Nabeul",750000.0,Maison,,,Bon état,,,230.0,5.0,3.0,2.0,,,,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0
7994048,A vendre une villa à cité Diamant Hammamet Nord,https://www.mubawab.tn/fr/a/7994048/a-vendre-une-villa-%C3%A0-cit%C3%A9-diamant-hammamet-nord,https://www.mubawab-media.com/ad/7/994/048F/h/WhatsApp%20Image%202021-10-23%20at%202.59.34%20PM_78798547.avif,2025-03-30T21:31:50.637587,"Hammamet Nord, Hammamet",,Villa,,,Bon état,,,511.0,10.0,4.0,4.0,,,,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7997941,Villa de prestige,https://www.mubawab.tn/fr/a/7997941/villa-de-prestige,https://www.mubawab-media.com/ad/7/997/941F/h/FB_IMG_1691527217170_78836754.avif,2025-03-30T21:31:52.474843,"Ghedaouna, Mornaguia",,Villa,,5-10 ans,Bon état,,,350.0,10.0,10.0,4.0,,,Marbre,1,1,1,0,0,1,0,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,0
7997924,Appartement S1,https://www.mubawab.tn/fr/a/7997924/appartement-s1,https://www.mubawab-media.com/ad/7/997/924F/h/thumb_901278_property_large_78836404.avif,2025-03-30T21:31:56.151675,"Nabeul, Nabeul",260000.0,Appartement,,,Nouveau,,,70.0,1.0,2.0,1.0,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7917548,A vendre Maison S3 à Sidi Hammed Hammamet,https://www.mubawab.tn/fr/a/7917548/a-vendre-maison-s3-%C3%A0-sidi-hammed-hammamet,https://www.mubawab-media.com/ad/7/917/548F/h/1_75413725.avif,2025-03-30T21:31:58.641424,"Hammamet Sud, Hammamet",245000.0,Maison,,,Bon état,,,250.0,4.0,3.0,1.0,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7755427,Avendre un appartement à Hammamet Zone Touristique,https://www.mubawab.tn/fr/a/7755427/avendre-un-appartement-%C3%A0-hammamet-zone-touristique,https://www.mubawab-media.com/ad/7/755/427F/h/Model-Web_53344071.avif,2025-03-30T21:32:00.248992,"Hammamet Sud, Hammamet",475000.0,Appartement,,,Nouveau,,,132.0,3.0,2.0,2.0,,,,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7809927,A vendre appartement S2 à Mrezga Hammamet Nord,https://www.mubawab.tn/fr/a/7809927/a-vendre-appartement-s2-%C3%A0-mrezga-hammamet-nord,https://www.mubawab-media.com/ad/7/809/927F/h/Model-Web1_60411475.avif,2025-03-30T21:32:02.095745,"Hammamet Nord, Hammamet",290000.0,Appartement,,,Nouveau,,,96.0,3.0,2.0,1.0,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7997881,Villa à Vendre Hammamet Sud,https://www.mubawab.tn/fr/a/7997881/villa-%C3%A0-vendre-hammamet-sud,https://www.mubawab-media.com/ad/7/997/881F/h/459378872_924319099739637_7080692597262823684_n_78836035.avif,2025-03-30T21:32:04.033959,"Hammamet Nord, Hammamet",690000.0,Villa,,,Nouveau,,,605.0,7.0,5.0,5.0,,,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7997819,Maison a vendre 120 a discuter,https://www.mubawab.tn/fr/a/7997819/maison-a-vendre-120-a-discuter,https://www.mubawab-media.com/ad/7/997/819F/h/4223987e-3e90-4031-8cf5-78ab085546a6_78835442.avif,2025-03-30T21:32:12.723830,"El Omrane Supérieur, El Omrane Superieur",,Appartement,,,Bon état,,,110.0,4.0,3.0,1.0,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7890974,Appartement en vente à Chotrana 2. Superficie 162 m²,https://www.mubawab.tn/fr/a/7890974/appartement-en-vente-%C3%A0-chotrana-2-superficie-162-m%C2%B2,https://www.mubawab-media.com/ad/7/890/974F/h/WhatsApp%20Image%202024-03-22%20%C3%A0%2011.16.27_cc6fcdd9_71602013_71929191.avif,2025-03-30T21:32:14.756829,"Chotrana 2, La Soukra",,Appartement,,,Nouveau,,,162.0,4.0,3.0,2.0,,,,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0
7997758,Agréable villa avec piscine a Hammamet,https://www.mubawab.tn/fr/a/7997758/agr%C3%A9able-villa-avec-piscine-a-hammamet,https://www.mubawab-media.com/ad/7/997/758F/h/37855b40-e4a6-45fc-934e-4ce397fecc5a_78834748.avif,2025-03-30T21:32:16.717205,"Hammamet, Hammamet",1100000.0,Villa,,,Nouveau,,,347.0,9.0,4.0,3.0,,,,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7997747,A vendre une maison rdc 1er etage a bhar lazreg,https://www.mubawab.tn/fr/a/7997747/a-vendre-une-maison-rdc-1er-etage-a-bhar-lazreg,https://www.mubawab-media.com/ad/7/997/747F/h/457738179_1670545610344056_4932712685967519952_n_78834648.avif,2025-03-30T21:32:18.692200,"La Marsa, La Marsa",300000.0,Maison,,,Nouveau,,,107.0,9.0,5.0,2.0,,,,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7997658,Magnifique villa à hammamet sud,https://www.mubawab.tn/fr/a/7997658/magnifique-villa-%C3%A0-hammamet-sud,https://www.mubawab-media.com/ad/7/997/658F/h/ab3cf3c1-2d81-43ce-8333-8835c4ed11ec_78833814.avif,2025-03-30T21:32:23.068945,"Hammamet Sud, Hammamet",780000.0,Maison,,,Nouveau,,,740.0,4.0,3.0,4.0,,,,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7902094,À vendre S1 à Ain Zaghouan Nord,https://www.mubawab.tn/fr/a/7902094/%C3%A0-vendre-s1-%C3%A0-ain-zaghouan-nord,https://www.mubawab-media.com/ad/7/902/094F/h/080b86bc-a9e9-444c-aecc-e0525253fe68_73808041.avif,2025-03-30T21:32:25.435693,"Ain Zaghouan Nord, La Marsa",345000.0,Appartement,,,Nouveau,,,63.0,1.0,1.0,1.0,3.0,,,0,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0,1
7990207,Penthouse à vendre aux Jardins de Carthage,https://www.mubawab.tn/fr/a/7990207/penthouse-%C3%A0-vendre-aux-jardins-de-carthage,https://www.mubawab-media.com/ad/7/990/207F/h/thumb_893854_property_large_78758429.avif,2025-03-30T21:32:29.724824,"Les Jardins de Carthage, Le Kram",2166000.0,Maison,,,Nouveau,,,367.0,1.0,4.0,1.0,,,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7991207,Duplex à Vendre Vue Mer à Sidi Bousaid,https://www.mubawab.tn/fr/a/7991207/duplex-%C3%A0-vendre-vue-mer-%C3%A0-sidi-bousaid,https://www.mubawab-media.com/ad/7/991/207F/h/thumb_888080_property_large_78768549.avif,2025-03-30T21:32:31.273014,"Sidi Bousaid, Carthage",2500000.0,Maison,,,Nouveau,,,300.0,3.0,4.0,1.0,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7997632,Villa a vendre Mourouj 4,https://www.mubawab.tn/fr/a/7997632/villa-a-vendre-mourouj-4,https://www.mubawab-media.com/ad/7/997/632F/h/Messenger_creation_D5981640-BD7B-4B66-98F4-32404A9C6491_78833653.avif,2025-03-30T21:32:33.253507,"El Mourouj 4, El Mourouj",920000.0,Villa,,1-5 ans,Bon état,,,443.0,2.0,6.0,2.0,,,Carrelage,1,1,1,0,0,1,1,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0
7994657,Villa carthage land,https://www.mubawab.tn/fr/a/7994657/villa-carthage-land,https://www.mubawab-media.com/ad/7/994/657F/h/4_78804424.avif,2025-03-30T21:32:34.973266,"Yasmine Hammamet, Hammamet",100000000.0,Villa,,1-5 ans,Nouveau,,,359.0,4.0,4.0,1.0,,Est,,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7944260,Une villa S3 à louer à Chatt Mariem,https://www.mubawab.tn/fr/a/7944260/une-villa-s3-%C3%A0-louer-%C3%A0-chatt-mariem,https://www.mubawab-media.com/ad/7/944/260F/h/2_77655240.avif,2025-03-30T21:32:36.841313,"Chott Meriem, Akouda",600000.0,Villa,,,Bon état,,,550.0,3.0,3.0,1.0,,,,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7890973,Vend appartement à Chotrana 2. Surface totale 162 m²,https://www.mubawab.tn/fr/a/7890973/vend-appartement-%C3%A0-chotrana-2-surface-totale-162-m%C2%B2,https://www.mubawab-media.com/ad/7/890/973F/h/WhatsApp%20Image%202024-03-22%20%C3%A0%2011.16.27_cc6fcdd9_71602013_71929176.avif,2025-03-30T21:32:40.376100,"Chotrana 2, La Soukra",640000.0,Appartement,,,Nouveau,,,162.0,4.0,3.0,2.0,,,,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0
7997221,Appartement en vente à El Mourouj 1.3 chambres. Antenne para...,https://www.mubawab.tn/fr/a/7997221/appartement-en-vente-%C3%A0-el-mourouj-1-3-chambres-antenne-parabolique-r%C3%A9sidence-s%C3%A9curis%C3%A9e,https://www.mubawab-media.com/ad/7/997/221F/h/photo_0_78829206.avif,2025-03-30T21:32:41.912076,"El Mourouj 1, El Mourouj",,Appartement,,5-10 ans,Bon état,,,80.0,,3.0,1.0,3.0,Nord,,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
7992298,Folla S3 vue mer Frontale et piscine,https://www.mubawab.tn/fr/a/7992298/folla-s3-vue-mer-frontale-et-piscine,https://www.mubawab-media.com/ad/7/992/298F/h/IMG_6940_78780320.avif,2025-03-30T21:32:43.666251,"Chott Meriem, Akouda",,Appartement,,,Bon état,,,120.0,5.0,3.0,2.0,,,,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
